0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55
96.65178571428571,77.9874213836478,75.88652482269504,72.72727272727273,76.21621621621621,80.66037735849056,78.83597883597884,79.46428571428572,72.68722466960352,66.98113207547169,61.386138613861384,42.44120940649496
98.85057471264368,98.57142857142858,92.42424242424242,86.20689655172413,81.65680473372781,80.0,72.93577981651376,52.70758122743682,30.516431924882625,23.28767123287672,11.194029850746269,5.72519083969466
100.0,99.36305732484077,100.0,96.7479674796748,98.6013986013986,83.54430379746836,83.80281690140845,77.08333333333334,78.01047120418848,68.0,47.430830039525695,16.740412979351028
100.0,100.0,100.0,100.0,100.0,99.42528735632183,97.90575916230367,90.98039215686275,86.87943262411348,75.25083612040133,55.18518518518518,14.871794871794874
100.0,100.0,100.0,100.0,100.0,98.81656804733728,95.93908629441624,96.12068965517241,91.27272727272727,77.73972602739725,56.98529411764706,14.091350826044701
98.98989898989899,96.20253164556962,90.58823529411765,78.74015748031495,76.42857142857142,62.5,68.55670103092784,61.06870229007634,50.413223140495866,48.47161572052402,32.15859030837004,13.48747591522158
100.0,100.0,100.0,98.62068965517241,98.7878787878788,93.71428571428572,81.05263157894737,57.0754716981132,48.858447488584474,38.27751196172249,27.058823529411768,3.4423407917383853
100.0,100.0,97.8102189781022,91.48936170212765,85.3146853146853,81.41025641025641,71.75141242937852,60.0,46.46017699115043,33.716475095785434,29.51541850220264,8.092485549132943
100.0,100.0,100.0,100.0,98.3739837398374,79.69924812030075,77.27272727272727,71.22302158273382,60.0,46.19883040935673,38.74345549738219,9.811046511627907
