0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55
97.09821428571429,81.76100628930818,77.30496453900709,73.37662337662339,77.83783783783784,81.13207547169812,76.19047619047619,79.91071428571428,76.65198237885463,68.39622641509435,61.386138613861384,44.00895856662934
98.85057471264368,98.57142857142858,93.93939393939394,84.82758620689656,82.84023668639054,82.27272727272728,75.22935779816513,57.761732851985556,32.863849765258216,25.34246575342466,18.656716417910445,4.961832061068705
100.0,99.36305732484077,100.0,97.5609756097561,97.2027972027972,85.44303797468355,81.69014084507043,76.5625,78.53403141361257,69.0,49.011857707509876,16.887905604719766
100.0,100.0,100.0,100.0,100.0,99.42528735632183,100.0,91.37254901960785,87.58865248226951,76.25418060200668,51.11111111111111,13.743589743589746
100.0,100.0,100.0,100.0,100.0,100.0,98.47715736040608,96.55172413793103,89.45454545454545,72.26027397260275,54.41176470588236,12.050534499514088
100.0,98.73417721518987,99.41176470588235,86.61417322834646,89.28571428571429,77.8409090909091,85.05154639175258,77.48091603053436,77.27272727272727,72.92576419213974,62.99559471365639,27.263969171483627
100.0,100.0,100.0,100.0,100.0,99.42857142857143,98.94736842105263,91.98113207547169,81.7351598173516,77.03349282296651,52.352941176470594,11.445783132530119
100.0,100.0,100.0,100.0,99.3006993006993,96.15384615384616,88.13559322033898,84.65116279069768,80.08849557522124,68.96551724137932,54.62555066079295,19.556840077071293
100.0,100.0,100.0,100.0,100.0,90.97744360902256,91.55844155844156,82.73381294964028,75.17241379310344,59.06432748538012,57.06806282722513,19.69476744186046
