time,x,y,z,rx,ry,rz
2023-07-18 17:16:14.322839,-0.0012516063177984442,0.025417772189633134,0.3150384225426664,3.1946775228245863,-0.0030863984474807757,-0.06289292052465129
2023-07-18 17:16:14.439678,-0.0012605146892735455,0.025394536263336,0.3148203452622934,3.2050884524765233,-0.0071365523154764895,-0.07465158686872847
2023-07-18 17:16:14.535751,-0.0012749791751542458,0.025426012398621023,0.3150611710930497,3.1982869699644043,-0.00241437135022997,-0.05381086752406222
2023-07-18 17:16:14.633717,-0.0012735958691361654,0.02544967067354127,0.31508594225818654,3.196767792642579,-0.003529688470331598,-0.05321531916647039
2023-07-18 17:16:14.723439,-0.0012611517954120774,0.025429113995862927,0.31466329436840856,3.2085278090767795,-0.004229174219598875,-0.06464017673195382
2023-07-18 17:16:14.845136,-0.0012550226774142483,0.02534547179490313,0.31418092979409246,3.212613116754419,-0.005956825045868119,-0.0787736631409683
2023-07-18 17:16:14.937499,-0.001239840054566848,0.02539228774325001,0.3150321664168733,3.1975620859482414,-0.003367309927747746,-0.05788308565976801
2023-07-18 17:16:15.036154,-0.001273070125614249,0.02541143008948381,0.3150958812737236,3.1957365302465766,-0.003197700217583131,-0.06801404937678686
2023-07-18 17:16:15.132808,-0.0012695803446495315,0.02540215622371788,0.31491043335233254,3.2011054826689604,-0.0027797577608881237,-0.06234631808847314
2023-07-18 17:16:15.246694,-0.0012554052095296827,0.025380324259004355,0.3145034463341556,3.202479039536899,-0.004216488904619855,-0.053723497348302215
2023-07-18 17:16:15.337582,-0.0012749377651446309,0.02540927202804883,0.3147592452788784,3.206178807159785,-0.0031911549898647803,-0.05575933635520837
2023-07-18 17:16:15.431810,-0.0012390672525528328,0.025425897239407465,0.3153172876970446,3.191779559848233,-0.00405763938410116,-0.04770637567579612
2023-07-18 17:16:15.527268,-0.0012485108363044478,0.025434137786148604,0.3145591440484768,3.2153343851030205,-0.0046778520863508775,-0.05461610363346388
2023-07-18 17:16:15.641209,-0.001245321156615298,0.025375308005790645,0.3146637424333373,3.203549904149971,-0.0016598371720717418,-0.057483150776030216
2023-07-18 17:16:15.735573,-0.0012688211676230988,0.025443511281463795,0.3152166253073377,3.194754690542214,-0.002843668132265104,-0.05570772925580609
2023-07-18 17:16:15.827722,-0.0012366955240820288,0.025417589200322305,0.31498411819854316,3.1900417840981534,-0.004869889445711703,-0.0442588357045934
2023-07-18 17:16:15.924028,-0.001235568921704875,0.025416283037763117,0.3146714456181498,3.2050897568465837,-0.00255585221663521,-0.049851102023205376
2023-07-18 17:16:16.042225,-0.0012564587573804938,0.02541653946052018,0.31485142347705086,3.204559337297282,-0.003612433396806201,-0.05001948570476372
2023-07-18 17:16:16.132835,-0.0012649132794664778,0.025458742505702122,0.3150440752110325,3.201795855393442,-0.004088138518745603,-0.05681349307684579
2023-07-18 17:16:16.226830,-0.0012537445381665569,0.025431752994039332,0.315130686554405,3.1947859602186806,-0.00268350512548837,-0.05061109281140388
2023-07-18 17:16:16.325421,-0.001261805172421544,0.02540774672103717,0.3147320716608125,3.201142008397347,-0.004562274238237246,-0.061597011963615354
2023-07-18 17:16:16.436427,-0.0012644227519975802,0.025426303595627885,0.3151635828136841,3.1940161923249746,-0.0021416922721564577,-0.0588318394605213
2023-07-18 17:16:16.532664,-0.001234689052383289,0.025415448705275973,0.3150635170262608,3.2016747243857253,-0.0039961946929071655,-0.04862769655770294
2023-07-18 17:16:16.627047,-0.0012359820450617049,0.02544137432973284,0.31521254433325535,3.195373015009108,-0.003486837031550393,-0.05323811502726265
2023-07-18 17:16:16.722920,-0.0012626799294810707,0.025434733440016996,0.3152066325542236,3.195086000448389,-0.0033624132376473413,-0.052803276085668906
2023-07-18 17:16:16.835852,-0.0012621597161353475,0.025415570965227414,0.31461042656894306,3.207519826303248,-0.004707782433057005,-0.059657766891740245
2023-07-18 17:16:16.934473,-0.0012435530258487653,0.02542343330310577,0.3149658919180534,3.1903692911096515,-0.0033186859895739957,-0.04436421292010276
2023-07-18 17:16:17.028631,-0.0012643797370249952,0.02543398878744249,0.3148479297875434,3.2036795547897534,-0.002858167669603469,-0.05866425562958891
2023-07-18 17:16:17.121861,-0.0012650295651749717,0.02543259108219917,0.31518519344315316,3.1985806142354303,-0.003861212395422081,-0.05741164781618586
2023-07-18 17:16:17.243853,-0.0012428215858738846,0.025442607986163494,0.31514859833759495,3.1975263430631617,-0.0027529506059740237,-0.05050805884175002
2023-07-18 17:16:17.336535,-0.0012578676171259829,0.025415107850643184,0.3148165933738244,3.1969696191820782,-0.003264568428492854,-0.053766765128150984
2023-07-18 17:16:17.434172,-0.0012450448858133498,0.025410224984714156,0.3146464780719159,3.2023796951132097,-0.003230517801947904,-0.06251145610578299
2023-07-18 17:16:17.529697,-0.0012274189611814628,0.025407432526360556,0.3148694936520035,3.1922892929648423,-0.003641244261518463,-0.05174807945726417
2023-07-18 17:16:17.635043,-0.0012632712711597134,0.025374846088878755,0.314728137103504,3.1983377288247974,-0.00459299066553679,-0.05608314900285442
2023-07-18 17:16:17.730282,-0.0012629958229659992,0.025431298817121084,0.31502364366598307,3.2060378640707694,-0.0030467853575694114,-0.07674542389160581
2023-07-18 17:16:17.826924,-0.0012484187206828852,0.025433179552627513,0.31494618129971097,3.204773778751247,-0.002444996974518365,-0.06172091775641156
2023-07-18 17:16:17.924140,-0.0012539609932004313,0.025436630116447086,0.3151790754435341,3.199230854981482,-0.0024252794923761796,-0.05892001915527861
2023-07-18 17:16:18.035929,-0.0012438917076278424,0.02539665050846122,0.31491592383360717,3.199214763746713,-0.001042232413061771,-0.05410525719235497
2023-07-18 17:16:18.132009,-0.0012589173530167365,0.025407761689371228,0.31486473266285675,3.200818497999764,-0.00357465013402799,-0.05162681770608721
2023-07-18 17:16:18.230579,-0.0012677396822046378,0.025414535001056397,0.31483570183606674,3.206513946068106,-0.006167656346504199,-0.07923910965023886
2023-07-18 17:16:18.323271,-0.0012692368545769424,0.025464504011879895,0.31531048354345864,3.1931620353963166,-0.001713815332291985,-0.04961666447303415
2023-07-18 17:16:18.422364,-0.0012639862169705751,0.025437553193976267,0.3153140980902777,3.1947389156586645,-0.0039036402947602634,-0.050111145992928256
2023-07-18 17:16:18.530727,-0.0012627551549742409,0.025426360902147054,0.3148418590165085,3.203014192817518,-0.003185360568808723,-0.05311214020825399
2023-07-18 17:16:18.628844,-0.0012826233683275762,0.025423132725196855,0.3147371554865289,3.204044272120212,-0.00444475895102309,-0.06885864855637207
2023-07-18 17:16:18.723873,-0.0012375650262806631,0.025397546855073238,0.31493189618300116,3.2023214974989442,-0.004333339021669381,-0.05891718974853684
2023-07-18 17:16:18.822842,-0.0012700898462414908,0.02543238027656806,0.3149846868336262,3.1983146267078317,-0.0030882070814327194,-0.06964106225452237
2023-07-18 17:16:18.932885,-0.0012598887580682588,0.02544222825149365,0.31499397317053796,3.2029841877691396,-0.005921929737077392,-0.06101060081606502
2023-07-18 17:16:19.037027,-0.0012612663837147785,0.025411589659291592,0.3151060612788609,3.197544350861645,-0.001853140949034753,-0.04497424831913859
