time,x,y,z,rx,ry,rz
2024-08-06T19:03:30.083646,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.094676,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.106042,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.117292,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.129325,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.141646,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.152677,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.163673,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.176890,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.188383,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.201372,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.212554,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.223591,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.234568,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.245734,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.257238,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.269259,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.281553,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.292725,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.303874,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.314918,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.326106,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.338221,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.350874,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.361835,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.373047,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.384023,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.395042,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.406304,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.417974,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.430595,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.441628,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.452669,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.463637,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.474778,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.485846,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.497074,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.509713,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.521187,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.532274,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.543377,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.554641,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.566274,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.578457,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.590741,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-06T19:03:30.601765,NaN,NaN,NaN,NaN,NaN,NaN
